cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;;
mono;23;m;1010;479;1011;228;;251,001992;;;;;;;;
mono;23;m;1007;485;1015;237;;248,1289987;;;;;;;;
mono;23;m;1003;491;1019;248;;243,5261793;;;;;;;;
mono;23;m;1000;498;1021;252;;246,8947144;;;;;;;;
mono;23;m;996;504;1024;262;;243,6144495;;;;;;;;
mono;23;m;992;510;1028;273;;239,718585;;;;;;;;
mono;23;m;988;515;1031;285;;233,9850423;;;;;;;;
mono;23;m;984;521;1032;290;;235,9343129;;;;;;;;
mono;23;m;979;527;1036;302;;232,1077336;;;;;;;;
mono;23;m;975;533;1039;316;;226,2410219;;;;;;;;
mono;23;m;970;538;1041;328;;221,677694;;;;;;;;
mono;23;m;965;543;1042;336;;220,8574201;;;;;;;;
mono;23;m;961;549;1044;350;;215,6153983;;;;;;;;
mono;23;m;956;554;1045;362;;211,6246677;;;;;;;;
mono;23;m;950;559;1047;377;;206,2353025;;;;;;;;
mono;23;m;945;564;1047;381;;209,5065631;;;;;;;;
mono;23;m;940;569;1047;394;;205,1194774;;;;;;;;
mono;23;m;934;573;1047;406;;201,63829;;;;;;;;
mono;23;m;929;578;1047;411;;204,4822731;;;;;;;;
mono;23;m;923;582;1046;422;;201,8142711;;;;;;;;
mono;23;m;917;587;1045;434;;199,4818287;;;;;;;;
mono;23;m;912;591;1043;443;;197,6486782;;;;;;;;
mono;23;m;906;595;1042;447;;200,9975124;;;;;;;;
mono;23;m;900;599;1039;458;;197,9949494;;;;;;;;
mono;23;m;893;602;1035;470;;193,8762492;;;;;;;;
mono;23;m;887;606;1031;478;;192,6655133;;;;;;;;
mono;23;m;881;609;1028;483;;193,6104336;;;;;;;;
mono;23;m;875;612;1023;495;;188,6610718;;;;;;;;
mono;23;m;868;615;1018;503;;187,2004273;;;;;;;;
mono;23;m;862;618;1012;511;;184,2525441;;;;;;;;
mono;23;m;855;621;1008;515;;186,1316738;;;;;;;;
mono;23;m;849;624;1001;526;;180,8535319;;;;;;;;
mono;23;m;842;626;993;533;;177,3414785;;;;;;;;
mono;23;m;835;628;985;541;;173,4041522;;;;;;;;
mono;23;m;829;630;979;547;;171,4322023;;;;;;;;
mono;23;m;822;632;968;558;;163,6826197;;;;;;;;
mono;23;m;815;634;959;565;;159,6778006;;;;;;;;
mono;23;m;809;636;949;574;;153,1143364;;;;;;;;
mono;23;m;802;637;944;578;;153,7693077;;;;;;;;
mono;23;m;795;638;933;587;;147,122398;;;;;;;;
mono;23;m;788;639;922;594;;141,3541651;;;;;;;;
mono;23;m;781;640;917;596;;142,9405471;;;;;;;;
mono;23;m;774;641;905;600;;137,2661648;;;;;;;;
mono;23;m;768;641;895;604;;132,280006;;;;;;;;
mono;23;m;760;641;885;606;;129,8075499;;;;;;;;
mono;23;m;753;640;879;607;;130,2497601;;;;;;;;
mono;23;m;745;640;869;609;;127,8162744;;;;;;;;
mono;23;m;738;639;859;610;;124,4266852;;;;;;;;
mono;23;m;730;638;848;611;;121,0495766;;;;;;;;
mono;23;m;723;636;843;611;;122,5765067;;;;;;;;
mono;23;m;715;635;834;611;;121,3960461;;;;;;;;
mono;23;m;708;633;823;611;;117,0854389;;;;;;;;
mono;23;m;700;631;813;611;;114,7562634;;;;;;;;
mono;23;m;693;629;808;611;;116,4001718;;;;;;;;
mono;23;m;686;627;798;611;;113,137085;;;;;;;;
mono;23;m;679;625;787;612;;108,7795937;;;;;;;;
mono;23;m;672;622;782;613;;110,3675677;;;;;;;;
mono;23;m;665;619;772;613;;107,1680923;;;;;;;;
mono;23;m;658;616;760;613;;102,0441081;;;;;;;;
mono;23;m;651;613;750;612;;99,00505038;;;;;;;;
mono;23;m;644;610;744;612;;100,019998;;;;;;;;
mono;23;m;638;607;734;611;;96,0832972;;;;;;;;
mono;23;m;631;603;724;609;;93,1933474;;;;;;;;
mono;23;m;625;600;716;607;;91,26883367;;;;;;;;
mono;23;m;618;596;712;606;;94,53041838;;;;;;;;
mono;23;m;612;592;705;605;;93,90420651;;;;;;;;
mono;23;m;606;588;697;604;;92,39588735;;;;;;;;
mono;23;m;600;584;690;601;;91,59148432;;;;;;;;
mono;23;m;594;579;687;600;;95,34149149;;;;;;;;
mono;23;m;588;575;682;598;;96,7729301;;;;;;;;
mono;23;m;583;570;674;594;;94,11163584;;;;;;;;
mono;23;m;577;566;668;591;;94,3716059;;;;;;;;
mono;23;m;572;561;665;589;;97,12363255;;;;;;;;
mono;23;m;567;556;659;586;;96,76776323;;;;;;;;
mono;23;m;562;551;653;582;;96,13532129;;;;;;;;
mono;23;m;557;545;647;579;;96,20810777;;;;;;;;
mono;23;m;552;540;644;577;;99,16148446;;;;;;;;
mono;23;m;547;534;636;574;;97,57561171;;;;;;;;
mono;23;m;543;529;629;570;;95,27329112;;;;;;;;
mono;23;m;539;523;624;566;;95,25754563;;;;;;;;
mono;23;m;535;517;620;563;;96,64884893;;;;;;;;
mono;23;m;531;512;613;557;;93,53608929;;;;;;;;
mono;23;m;527;506;606;551;;90,91754506;;;;;;;;
mono;23;m;523;500;602;549;;92,96235797;;;;;;;;
mono;23;m;520;493;596;545;;92,08691547;;;;;;;;
mono;23;m;517;487;591;541;;91,60785992;;;;;;;;
mono;23;m;514;481;585;535;;89,20201791;;;;;;;;
mono;23;m;511;475;582;532;;91,04943712;;;;;;;;
mono;23;m;508;468;577;525;;89,49860334;;;;;;;;
mono;23;m;506;462;571;518;;85,79627032;;;;;;;;
mono;23;m;504;455;566;510;;82,8794305;;;;;;;;
mono;23;m;501;449;563;506;;84,21995013;;;;;;;;
mono;23;m;500;442;559;496;;79,9812478;;;;;;;;
mono;23;m;498;436;555;488;;77,15568676;;;;;;;;
mono;23;m;496;429;550;480;;74,27651042;;;;;;;;
mono;23;m;495;422;547;475;;74,24957912;;;;;;;;
mono;23;m;494;415;543;466;;70,72481884;;;;;;;;
mono;23;m;493;409;538;459;;67,26812024;;;;;;;;
mono;23;m;492;402;534;452;;65,29931087;;;;;;;;
mono;23;m;492;395;533;449;;67,80117993;;;;;;;;
mono;23;m;491;388;529;441;;65,21502894;;;;;;;;
mono;23;m;491;381;526;433;;62,68173578;;;;;;;;
mono;23;m;491;375;523;428;;61,91122677;;;;;;;;
mono;23;m;491;368;522;425;;64,88451279;;;;;;;;
mono;23;m;491;360;518;419;;64,88451279;;;;;;;;
mono;23;m;491;353;515;412;;63,69458376;;;;;;;;
mono;23;m;491;345;514;409;;68,00735254;;;;;;;;
mono;23;m;491;338;511;402;;67,05221846;;;;;;;;
mono;23;m;492;330;509;396;;68,15423685;;;;;;;;
mono;23;m;493;323;507;389;;67,46851117;;;;;;;;
mono;23;m;493;315;506;385;;71,19691005;;;;;;;;
mono;23;m;495;308;504;378;;70,57619995;;;;;;;;
mono;23;m;496;301;503;370;;69,35416354;;;;;;;;
mono;23;m;497;293;501;362;;69,11584478;;;;;;;;
mono;23;m;499;286;500;359;;73,00684899;;;;;;;;
mono;23;m;501;279;500;352;;73,00684899;;;;;;;;
mono;23;m;503;272;499;343;;71,11258679;;;;;;;;
mono;23;m;505;265;499;335;;70,25667228;;;;;;;;
mono;23;m;507;258;499;331;;73,43704787;;;;;;;;
mono;23;m;510;251;499;323;;72,83543094;;;;;;;;
mono;23;m;513;244;499;313;;70,40596566;;;;;;;;
mono;23;m;516;238;499;305;;69,12307864;;;;;;;;
mono;23;m;519;231;499;301;;72,80109889;;;;;;;;
mono;23;m;522;225;499;291;;69,89277502;;;;;;;;
mono;23;m;526;218;500;281;;68,15423685;;;;;;;;
mono;23;m;529;212;502;271;;64,88451279;;;;;;;;
mono;23;m;533;206;503;266;;67,08203932;;;;;;;;
mono;23;m;537;200;506;254;;62,2655603;;;;;;;;
mono;23;m;541;194;510;245;;59,68249325;;;;;;;;
mono;23;m;546;188;513;234;;56,61271942;;;;;;;;
mono;23;m;550;183;515;229;;57,80138407;;;;;;;;
mono;23;m;555;177;519;219;;55,31726674;;;;;;;;
mono;23;m;560;172;523;211;;53,75872022;;;;;;;;
mono;23;m;565;167;526;207;;55,86591089;;;;;;;;
mono;23;m;570;162;530;198;;53,81449619;;;;;;;;
mono;23;m;575;157;535;189;;51,2249939;;;;;;;;
mono;23;m;581;152;540;182;;50,80354318;;;;;;;;
mono;23;m;586;148;544;178;;51,6139516;;;;;;;;
mono;23;m;592;143;551;170;;49,09175083;;;;;;;;
mono;23;m;598;139;557;162;;47,01063709;;;;;;;;
mono;23;m;604;135;566;154;;42,48529157;;;;;;;;
mono;23;m;610;131;572;150;;42,48529157;;;;;;;;
mono;23;m;616;127;580;143;;39,39543121;;;;;;;;
mono;23;m;622;124;588;135;;35,73513677;;;;;;;;
mono;23;m;629;120;597;128;;32,984845;;;;;;;;
mono;23;m;635;117;602;124;;33,73425559;;;;;;;;
mono;23;m;642;114;611;119;;31,40063694;;;;;;;;
mono;23;m;649;111;619;114;;30,14962686;;;;;;;;
mono;23;m;655;108;627;109;;28,01785145;;;;;;;;
mono;23;m;662;106;631;107;;31,01612484;;;;;;;;
mono;23;m;669;104;640;102;;29,06888371;;;;;;;;
mono;23;m;676;101;646;98;;30,14962686;;;;;;;;
mono;23;m;683;100;652;94;;31,57530681;;;;;;;;
mono;23;m;691;98;655;92;;36,49657518;;;;;;;;
mono;23;m;698;96;662;89;;36,67424164;;;;;;;;
mono;23;m;705;95;669;86;;37,10795063;;;;;;;;
mono;23;m;712;94;674;84;;39,29376541;;;;;;;;
mono;23;m;720;93;677;83;;44,14748011;;;;;;;;
mono;23;m;727;92;683;80;;45,607017;;;;;;;;
mono;23;m;735;92;688;78;;49,04079934;;;;;;;;
mono;23;m;742;91;692;78;;51,66236541;;;;;;;;
mono;23;m;750;91;699;76;;53,16013544;;;;;;;;
mono;23;m;757;91;704;74;;55,6596802;;;;;;;;
mono;23;m;765;91;710;72;;58,1893461;;;;;;;;
mono;23;m;772;91;712;72;;62,93647591;;;;;;;;
mono;23;m;779;91;718;70;;64,51356447;;;;;;;;
mono;23;m;786;91;727;67;;63,69458376;;;;;;;;
mono;23;m;792;91;733;65;;64,47480128;;;;;;;;
mono;23;m;799;92;735;65;;69,46221995;;;;;;;;
mono;23;m;806;93;741;64;;71,1758386;;;;;;;;
mono;23;m;813;93;746;62;;73,8241153;;;;;;;;
mono;23;m;820;94;753;61;;74,6860094;;;;;;;;
mono;23;m;826;96;756;61;;78,26237921;;;;;;;;
mono;23;m;833;97;762;61;;79,60527621;;;;;;;;
mono;23;m;840;99;767;60;;82,76472679;;;;;;;;
mono;23;m;846;101;771;60;;85,47514259;;;;;;;;
mono;23;m;853;103;773;60;;90,82400564;;;;;;;;
mono;23;m;859;105;778;61;;92,17917335;;;;;;;;
mono;23;m;866;107;784;61;;94,02127419;;;;;;;;
mono;23;m;872;110;791;62;;94,15412896;;;;;;;;
mono;23;m;879;113;794;63;;98,61541462;;;;;;;;
mono;23;m;885;116;799;64;;100,4987562;;;;;;;;
mono;23;m;891;119;805;66;;101,0198;;;;;;;;
mono;23;m;897;122;813;68;;99,85990186;;;;;;;;
mono;23;m;903;126;818;70;;101,7889974;;;;;;;;
mono;23;m;909;129;825;72;;101,5135459;;;;;;;;
mono;23;m;915;133;833;74;;101,0198;;;;;;;;
mono;23;m;921;137;837;77;;103,2279032;;;;;;;;
mono;23;m;927;141;846;80;;101,4001972;;;;;;;;
mono;23;m;932;146;853;82;;101,6710382;;;;;;;;
mono;23;m;938;150;862;85;;100,0049999;;;;;;;;
mono;23;m;943;155;866;87;;102,7277957;;;;;;;;
mono;23;m;949;160;874;89;;103,2763284;;;;;;;;
mono;23;m;954;165;883;93;;101,1187421;;;;;;;;
mono;23;m;959;170;889;96;;101,8626526;;;;;;;;
mono;23;m;964;175;892;98;;105,4182147;;;;;;;;
mono;23;m;969;181;899;101;;106,3014581;;;;;;;;
mono;23;m;973;186;908;105;;103,8556691;;;;;;;;
mono;23;m;978;192;914;109;;104,8093507;;;;;;;;
mono;23;m;982;198;918;111;;108,0046295;;;;;;;;
mono;23;m;986;204;926;115;;107,3359213;;;;;;;;
mono;23;m;991;210;934;120;;106,5316854;;;;;;;;
mono;23;m;995;216;943;127;;103,0776406;;;;;;;;
mono;23;m;998;222;946;129;;106,5504575;;;;;;;;
mono;23;m;1002;229;954;135;;105,5461984;;;;;;;;
mono;23;m;1006;235;961;140;;105,1189802;;;;;;;;
mono;23;m;1009;242;969;146;;104;;;;;;;;
mono;23;m;1012;249;972;148;;108,6324077;;;;;;;;
mono;23;m;1015;255;978;155;;106,6255129;;;;;;;;
mono;23;m;1018;262;984;162;;105,6219674;;;;;;;;
mono;23;m;1021;269;989;168;;105,9481005;;;;;;;;
mono;23;m;1024;276;991;171;;110,063618;;;;;;;;
mono;23;m;1026;283;995;176;;111,4001795;;;;;;;;
mono;23;m;1028;290;1000;183;;110,6028933;;;;;;;;
mono;23;m;1030;298;1004;189;;112,0580207;;;;;;;;
mono;23;m;1032;305;1006;192;;115,9525765;;;;;;;;
mono;23;m;1034;312;1009;196;;118,6633895;;;;;;;;
mono;23;m;1036;320;1012;200;;122,3764683;;;;;;;;
mono;23;m;1037;327;1013;202;;127,2831489;;;;;;;;
mono;23;m;1038;335;1017;207;;129,7112177;;;;;;;;
mono;23;m;1039;342;1020;212;;131,381125;;;;;;;;
mono;23;m;1040;350;1023;219;;132,0984481;;;;;;;;
mono;23;m;1041;357;1024;222;;136,0661604;;;;;;;;
mono;23;m;1041;365;1026;227;;138,8128236;;;;;;;;
mono;23;m;1041;372;1029;232;;140,5133446;;;;;;;;
mono;23;m;1041;379;1032;238;;141,2869421;;;;;;;;
mono;23;m;1040;386;1034;243;;143,1258188;;;;;;;;
mono;23;m;1039;392;1036;252;;140,0321392;;;;;;;;
mono;23;m;1038;399;1038;261;;138;;;;;;;;
mono;23;m;1036;406;1040;274;;132,0605922;;;;;;;;
mono;23;m;1035;413;1041;281;;132,1362933;;;;;;;;
mono;23;m;1033;419;1042;294;;125,3235812;;;;;;;;
mono;23;m;1031;426;1042;312;;114,5294722;;;;;;;;
mono;23;m;1029;433;1042;326;;107,7868267;;;;;;;;
mono;23;m;1027;440;1043;335;;106,212052;;;;;;;;
mono;23;m;1025;446;1043;348;;99,63934966;;;;;;;;
mono;23;m;1022;453;1043;362;;93,39164845;;;;;;;;
mono;23;m;1019;459;1044;371;;91,48223871;;;;;;;;
mono;23;m;1017;466;1044;381;;89,18520057;;;;;;;;
mono;23;m;1014;472;1044;395;;82,63776376;;;;;;;;
mono;23;m;1010;479;1044;407;;79,62411695;;;;;;;;
mono;23;m;1007;485;1044;411;;82,73451517;;;;;;;;
mono;23;m;1004;491;1043;422;;79,25906888;;;;;;;;
mono;23;m;1000;497;1043;433;;77,1038261;;;;;;;;
mono;23;m;996;503;1042;441;;77,20103626;;;;;;;;
mono;23;m;992;509;1041;445;;80,60397013;;;;;;;;
mono;23;m;988;515;1039;453;;80,28075735;;;;;;;;
mono;23;m;984;521;1036;462;;78,64477096;;;;;;;;
mono;23;m;980;527;1034;470;;78,51751397;;;;;;;;
mono;23;m;975;532;1033;473;;82,73451517;;;;;;;;
mono;23;m;970;538;1031;479;;84,86459804;;;;;;;;
mono;23;m;966;543;1026;489;;80,72174428;;;;;;;;
mono;23;m;961;548;1022;498;;78,87331615;;;;;;;;
mono;23;m;956;554;1020;502;;82,46211251;;;;;;;;
mono;23;m;951;559;1015;512;;79,40403012;;;;;;;;
mono;23;m;945;564;1009;526;;74,43117626;;;;;;;;
mono;23;m;940;568;1006;531;;75,66372975;;;;;;;;
mono;23;m;935;573;998;543;;69,7782201;;;;;;;;
mono;23;m;929;578;989;557;;63,5688603;;;;;;;;
mono;23;m;923;582;981;567;;59,9082632;;;;;;;;
mono;23;m;918;586;976;573;;59,43904441;;;;;;;;
mono;23;m;912;591;967;583;;55,57877293;;;;;;;;
mono;23;m;906;595;959;590;;53,23532662;;;;;;;;
mono;23;m;900;598;950;596;;50,03998401;;;;;;;;
mono;23;m;894;602;946;600;;52,03844733;;;;;;;;
mono;23;m;887;606;936;605;;49,01020302;;;;;;;;
mono;23;m;881;609;928;610;;47,01063709;;;;;;;;
mono;23;m;875;612;918;615;;43,10452412;;;;;;;;
mono;23;m;869;615;913;617;;44,04543109;;;;;;;;
mono;23;m;862;618;904;622;;42,19004622;;;;;;;;
mono;23;m;856;621;896;625;;40,19950248;;;;;;;;
mono;23;m;849;624;886;628;;37,21558813;;;;;;;;
mono;23;m;842;626;882;629;;40,11234224;;;;;;;;
mono;23;m;836;628;873;631;;37,12142239;;;;;;;;
mono;23;m;829;630;864;632;;35,05709629;;;;;;;;
mono;23;m;822;632;861;633;;39,01281841;;;;;;;;
mono;23;m;816;634;852;634;;36;;;;;;;;
mono;23;m;809;636;843;635;;34,0147027;;;;;;;;
mono;23;m;802;637;835;636;;33,01514804;;;;;;;;
mono;23;m;795;638;831;636;;36,05551275;;;;;;;;
mono;23;m;788;639;823;637;;35,05709629;;;;;;;;
mono;23;m;782;640;814;637;;32,14031736;;;;;;;;
mono;23;m;775;641;807;637;;32,24903099;;;;;;;;
mono;23;m;768;641;803;637;;35,22782991;;;;;;;;
mono;23;m;761;641;796;637;;35,22782991;;;;;;;;
mono;23;m;753;641;789;637;;36,22154055;;;;;;;;
mono;23;m;745;640;781;637;;36,12478374;;;;;;;;
mono;23;m;738;639;777;637;;39,05124838;;;;;;;;
mono;23;m;730;638;771;637;;41,01219331;;;;;;;;
mono;23;m;723;636;763;637;;40,01249805;;;;;;;;
mono;23;m;716;635;755;637;;39,05124838;;;;;;;;
mono;23;m;708;633;751;637;;43,18564576;;;;;;;;
mono;23;m;701;631;744;637;;43,41658669;;;;;;;;
mono;23;m;694;629;738;636;;44,55333882;;;;;;;;
mono;23;m;686;627;729;635;;43,73785546;;;;;;;;
mono;23;m;679;625;724;635;;46,09772229;;;;;;;;
mono;23;m;672;622;717;634;;46,57252409;;;;;;;;
mono;23;m;665;619;709;634;;46,4865572;;;;;;;;
mono;23;m;658;617;701;631;;45,22167622;;;;;;;;
mono;23;m;651;614;696;630;;47,75981575;;;;;;;;
mono;23;m;645;610;689;628;;47,5394573;;;;;;;;
mono;23;m;638;607;680;625;;45,69463864;;;;;;;;
mono;23;m;631;604;676;623;;48,84669897;;;;;;;;
mono;23;m;625;600;667;618;;45,69463864;;;;;;;;
mono;23;m;619;596;659;612;;43,08131846;;;;;;;;
mono;23;m;612;592;650;607;;40,85339643;;;;;;;;
mono;23;m;606;588;645;604;;42,15447782;;;;;;;;
mono;23;m;600;584;635;599;;38,07886553;;;;;;;;
mono;23;m;594;580;627;592;;35,11409973;;;;;;;;
mono;23;m;589;575;618;584;;30,3644529;;;;;;;;
mono;23;m;583;571;613;581;;31,6227766;;;;;;;;
mono;23;m;577;566;604;574;;28,16025568;;;;;;;;
mono;23;m;572;561;597;567;;25,70992026;;;;;;;;
mono;23;m;567;556;588;558;;21,09502311;;;;;;;;
mono;23;m;562;551;584;554;;22,20360331;;;;;;;;
mono;23;m;557;546;576;545;;19,02629759;;;;;;;;
mono;23;m;552;540;568;535;;16,76305461;;;;;;;;
mono;23;m;548;535;561;524;;17,02938637;;;;;;;;
mono;23;m;543;529;558;520;;17,49285568;;;;;;;;
mono;23;m;539;523;552;513;;16,40121947;;;;;;;;
mono;23;m;535;518;547;506;;16,97056275;;;;;;;;
mono;23;m;531;512;542;498;;17,80449381;;;;;;;;
mono;23;m;527;506;539;495;;16,2788206;;;;;;;;
mono;23;m;524;500;535;489;;15,55634919;;;;;;;;
mono;23;m;520;494;532;484;;15,62049935;;;;;;;;
mono;23;m;517;488;530;481;;14,76482306;;;;;;;;
mono;23;m;514;481;526;476;;13;;;;;;;;
mono;23;m;511;475;522;469;;12,52996409;;;;;;;;
mono;23;m;508;469;518;463;;11,66190379;;;;;;;;
mono;23;m;506;462;517;460;;11,18033989;;;;;;;;
mono;23;m;504;456;514;453;;10,44030651;;;;;;;;
mono;23;m;502;449;512;447;;10,19803903;;;;;;;;
mono;23;m;500;442;510;440;;10,19803903;;;;;;;;
mono;23;m;498;436;509;435;;11,04536102;;;;;;;;
mono;23;m;496;429;507;429;;11;;;;;;;;
mono;23;m;495;422;506;422;;11;;;;;;;;
mono;23;m;494;416;505;415;;11,04536102;;;;;;;;
mono;23;m;493;409;505;410;;12,04159458;;;;;;;;
mono;23;m;492;402;504;402;;12;;;;;;;;
mono;23;m;492;395;503;395;;11;;;;;;;;
mono;23;m;491;389;503;387;;12,16552506;;;;;;;;
mono;23;m;491;382;503;382;;12;;;;;;;;
mono;23;m;491;375;502;373;;11,18033989;;;;;;;;
mono;23;m;491;368;502;365;;11,40175425;;;;;;;;
mono;23;m;491;361;502;355;;12,52996409;;;;;;;;
mono;23;m;491;353;502;350;;11,40175425;;;;;;;;
mono;23;m;491;346;503;340;;13,41640786;;;;;;;;
mono;23;m;491;338;503;330;;14,4222051;;;;;;;;
mono;23;m;492;330;505;318;;17,69180601;;;;;;;;
mono;23;m;493;323;507;312;;17,80449381;;;;;;;;
mono;23;m;493;316;509;302;;21,26029163;;;;;;;;
mono;23;m;494;308;511;290;;24,75883681;;;;;;;;
mono;23;m;496;301;513;284;;24,04163056;;;;;;;;
mono;23;m;497;294;516;275;;26,87005769;;;;;;;;
mono;23;m;499;286;520;266;;29;;;;;;;;
mono;23;m;501;279;523;255;;32,55764119;;;;;;;;
mono;23;m;503;272;525;249;;31,82766093;;;;;;;;
mono;23;m;505;265;528;241;;33,24154028;;;;;;;;
mono;23;m;507;258;531;231;;36,12478374;;;;;;;;
mono;23;m;510;251;535;221;;39,05124838;;;;;;;;
mono;23;m;513;245;537;216;;37,64306045;;;;;;;;
mono;23;m;516;238;540;208;;38,41874542;;;;;;;;
mono;23;m;519;231;545;199;;41,23105626;;;;;;;;
mono;23;m;522;225;550;189;;45,607017;;;;;;;;
mono;23;m;526;219;552;186;;42,01190308;;;;;;;;
mono;23;m;529;212;557;178;;44,04543109;;;;;;;;
mono;23;m;533;206;562;170;;46,22769733;;;;;;;;
mono;23;m;537;200;568;161;;49,81967483;;;;;;;;
mono;23;m;541;194;572;157;;48,27007354;;;;;;;;
mono;23;m;546;189;578;150;;50,44799302;;;;;;;;
mono;23;m;550;183;584;143;;52,49761899;;;;;;;;
mono;23;m;555;178;590;135;;55,4436651;;;;;;;;
mono;23;m;560;172;592;132;;51,2249939;;;;;;;;
mono;23;m;565;167;598;125;;53,41348144;;;;;;;;
mono;23;m;570;162;605;119;;55,4436651;;;;;;;;
mono;23;m;575;157;608;116;;52,63078947;;;;;;;;
mono;23;m;580;152;614;111;;53,26349594;;;;;;;;
mono;23;m;586;148;619;107;;52,63078947;;;;;;;;
mono;23;m;592;143;627;102;;53,90732789;;;;;;;;
mono;23;m;598;139;631;99;;51,85556865;;;;;;;;
mono;23;m;603;135;639;94;;54,56189146;;;;;;;;
mono;23;m;610;131;646;91;;53,81449619;;;;;;;;
mono;23;m;616;127;655;87;;55,86591089;;;;;;;;
mono;23;m;622;124;659;86;;53,03772242;;;;;;;;
mono;23;m;628;120;668;83;;54,4885309;;;;;;;;
mono;23;m;635;117;674;81;;53,07541804;;;;;;;;
mono;23;m;642;114;682;79;;53,15072906;;;;;;;;
mono;23;m;648;111;685;78;;49,57822102;;;;;;;;
mono;23;m;655;108;696;76;;52,0096145;;;;;;;;
mono;23;m;662;106;703;74;;52,0096145;;;;;;;;
mono;23;m;669;104;710;73;;51,4003891;;;;;;;;
mono;23;m;676;102;713;73;;47,01063709;;;;;;;;
mono;23;m;683;100;723;73;;48,25971405;;;;;;;;
mono;23;m;690;98;731;72;;48,54894438;;;;;;;;
mono;23;m;697;96;738;72;;47,50789408;;;;;;;;
mono;23;m;705;95;741;72;;42,72001873;;;;;;;;
mono;23;m;712;94;749;72;;43,0464865;;;;;;;;
mono;23;m;720;93;760;72;;45,17742799;;;;;;;;
mono;23;m;727;92;767;73;;44,28317965;;;;;;;;
mono;23;m;734;92;771;73;;41,59326869;;;;;;;;
mono;23;m;742;91;778;73;;40,24922359;;;;;;;;
mono;23;m;750;91;789;74;;42,54409477;;;;;;;;
mono;23;m;757;91;793;75;;39,39543121;;;;;;;;
mono;23;m;765;91;800;76;;38,07886553;;;;;;;;
mono;23;m;772;91;807;76;;38,07886553;;;;;;;;
mono;23;m;778;91;816;77;;40,49691346;;;;;;;;
mono;23;m;785;91;820;78;;37,33630941;;;;;;;;
mono;23;m;792;91;827;78;;37,33630941;;;;;;;;
mono;23;m;799;92;835;79;;38,27531842;;;;;;;;
mono;23;m;806;93;844;81;;39,84971769;;;;;;;;
mono;23;m;812;93;848;82;;37,64306045;;;;;;;;
mono;23;m;819;94;856;83;;38,60051813;;;;;;;;
mono;23;m;826;96;864;85;;39,56008089;;;;;;;;
mono;23;m;833;97;872;89;;39,81205847;;;;;;;;
mono;23;m;839;99;877;91;;38,83297568;;;;;;;;
mono;23;m;846;101;885;95;;39,45883931;;;;;;;;
mono;23;m;853;103;894;99;;41,19465985;;;;;;;;
mono;23;m;859;105;902;103;;43,0464865;;;;;;;;
mono;23;m;866;107;907;105;;41,0487515;;;;;;;;
mono;23;m;872;110;915;108;;43,0464865;;;;;;;;
mono;23;m;878;113;923;111;;45,04442252;;;;;;;;
mono;23;m;885;116;930;115;;45,01110974;;;;;;;;
mono;23;m;891;119;934;117;;43,0464865;;;;;;;;
mono;23;m;897;122;943;122;;46;;;;;;;;
mono;23;m;903;126;949;128;;46,04345773;;;;;;;;
mono;23;m;909;129;956;135;;47,38143096;;;;;;;;
mono;23;m;915;133;959;138;;44,28317965;;;;;;;;
mono;23;m;921;137;965;143;;44,40720662;;;;;;;;
mono;23;m;926;141;972;150;;46,87216658;;;;;;;;
mono;23;m;932;146;975;153;;43,56604182;;;;;;;;
mono;23;m;938;150;981;160;;44,14748011;;;;;;;;
mono;23;m;943;155;986;166;;44,38468204;;;;;;;;
mono;23;m;948;160;991;172;;44,64302857;;;;;;;;
mono;23;m;953;165;993;175;;41,23105626;;;;;;;;
mono;23;m;959;170;998;183;;41,10960958;;;;;;;;
mono;23;m;963;175;1004;192;;44,38468204;;;;;;;;
mono;23;m;968;180;1008;198;;43,8634244;;;;;;;;
mono;23;m;973;186;1010;201;;39,92492956;;;;;;;;
mono;23;m;978;192;1014;209;;39,81205847;;;;;;;;
mono;23;m;982;197;1018;218;;41,67733197;;;;;;;;
mono;23;m;986;203;1023;226;;43,56604182;;;;;;;;
mono;23;m;990;209;1024;230;;39,96248241;;;;;;;;
mono;23;m;994;216;1028;238;;40,49691346;;;;;;;;
mono;23;m;998;222;1032;249;;43,41658669;;;;;;;;
mono;23;m;1002;228;1035;257;;43,93176527;;;;;;;;
mono;23;m;1005;235;1036;261;;40,45985665;;;;;;;;
mono;23;m;1009;241;1039;270;;41,72529209;;;;;;;;
mono;23;m;1012;248;1042;281;;44,59820624;;;;;;;;
mono;23;m;1015;255;1043;290;;44,82186966;;;;;;;;
mono;23;m;1018;262;1043;294;;40,60788101;;;;;;;;
mono;23;m;1021;269;1046;305;;43,829214;;;;;;;;
mono;23;m;1024;276;1047;315;;45,27692569;;;;;;;;
mono;23;m;1026;283;1048;323;;45,65084884;;;;;;;;
mono;23;m;1028;290;1048;328;;42,94182111;;;;;;;;
mono;23;m;1030;297;1049;340;;47,01063709;;;;;;;;
mono;23;m;1032;305;1051;348;;47,01063709;;;;;;;;
mono;23;m;1034;312;1051;352;;43,46262762;;;;;;;;
mono;23;m;1036;319;1052;359;;43,08131846;;;;;;;;
mono;23;m;1037;327;1052;369;;44,59820624;;;;;;;;
mono;23;m;1038;334;1052;377;;45,22167622;;;;;;;;
mono;23;m;1039;342;1052;380;;40,16217126;;;;;;;;
mono;23;m;1040;349;1052;386;;38,89730068;;;;;;;;
